App,Controller,Topology,Steps,rw_delta,ww_delta,alt_barr,data_deps,total_time_sec,load_time_sec,detect_races_time_sec,extract_traces_time_sec,find_reactive_cmds_time_sec,find_proactive_cmds_time_sec,find_covered_races_time,per_packet_inconsistent_time_sec,find_inconsistent_update_time_sec
Forwarding,Floodlight,Star,200,4,4,True,True,0.236092,0.114890,0.025796,0.012865,0.000193,0.013082,0.066169,0.003014,-0.000031
Forwarding,Floodlight,Star,200,5,5,False,True,0.230400,0.117089,0.025094,0.012760,0.000196,0.012489,0.059034,0.003664,-0.000014
Forwarding,Floodlight,Star,200,5,5,True,True,0.247393,0.117560,0.023225,0.012247,0.000172,0.012023,0.078074,0.004002,-0.000036
Forwarding,Floodlight,Star,200,6,6,False,True,0.228158,0.115058,0.023444,0.011717,0.000180,0.012356,0.061291,0.004040,-0.000016
Forwarding,Floodlight,Star,200,6,6,True,True,0.255134,0.118303,0.023424,0.010970,0.000174,0.011831,0.086067,0.004278,-0.000036
Forwarding,Floodlight,Star,200,7,7,False,True,0.238431,0.121877,0.023577,0.011287,0.000194,0.013095,0.064078,0.004256,-0.000014
Forwarding,Floodlight,Star,200,7,7,True,True,0.260683,0.121265,0.023217,0.010641,0.000175,0.012932,0.087756,0.004608,-0.000036
Forwarding,Floodlight,Star,200,8,8,False,True,0.236899,0.123432,0.025215,0.010773,0.000167,0.012108,0.060426,0.004708,-0.000017
Forwarding,Floodlight,Star,200,8,8,True,True,0.267320,0.117046,0.023500,0.011403,0.000184,0.012576,0.096951,0.005564,-0.000040
Forwarding,Floodlight,Star,200,9,9,False,True,0.238616,0.121218,0.022636,0.010332,0.000175,0.011542,0.067592,0.005050,-0.000018
Forwarding,Floodlight,Star,200,9,9,True,True,0.285632,0.134719,0.022371,0.011355,0.000177,0.012242,0.098558,0.006117,-0.000041
Forwarding,Floodlight,Star,200,10,10,False,True,0.237337,0.119121,0.021309,0.009633,0.000169,0.011922,0.069146,0.005960,-0.000020
Forwarding,Floodlight,Star,200,10,10,True,True,0.278423,0.119828,0.022778,0.009943,0.000177,0.012351,0.106618,0.006631,-0.000043
Forwarding,Floodlight,Star,200,inf,inf,False,True,0.234440,0.119469,0.020967,0.008779,0.000212,0.012915,0.062384,0.009632,-0.000031
Forwarding,Floodlight,Star,200,inf,inf,True,True,0.241674,0.117327,0.020638,0.007433,0.000162,0.011550,0.074377,0.010086,-0.000050
Forwarding,Floodlight,Star4,200,0,0,False,True,1.030294,0.787560,0.170141,0.032626,0.000688,0.012336,0.026238,0.000645,-0.000008
Forwarding,Floodlight,Star4,200,0,0,True,True,1.008048,0.773658,0.163142,0.031444,0.000665,0.012049,0.026435,0.000604,-0.000007
Forwarding,Floodlight,Star4,200,1,1,False,True,1.056550,0.812738,0.163732,0.027909,0.000648,0.014439,0.033666,0.003351,-0.000012
Forwarding,Floodlight,Star4,200,1,1,True,True,1.072953,0.816853,0.182178,0.029021,0.000661,0.013836,0.027013,0.003305,-0.000011
Forwarding,Floodlight,Star4,200,2,2,False,True,1.050318,0.812421,0.158113,0.026098,0.001048,0.015544,0.030800,0.006222,-0.000015
Forwarding,Floodlight,Star4,200,2,2,True,True,0.997950,0.750216,0.167027,0.029492,0.000735,0.013244,0.031601,0.005538,-0.000026
Forwarding,Floodlight,Star4,200,3,3,False,True,1.114909,0.852866,0.174519,0.028727,0.000681,0.013793,0.034733,0.009503,-0.000021
Forwarding,Floodlight,Star4,200,3,3,True,True,1.087050,0.828307,0.167474,0.026881,0.000660,0.013001,0.042742,0.007839,-0.000097
Forwarding,Floodlight,Star4,200,4,4,False,True,1.023647,0.766785,0.164672,0.032164,0.001454,0.013875,0.034857,0.009770,-0.000016
Forwarding,Floodlight,Star4,200,4,4,True,True,1.044370,0.774606,0.159257,0.027361,0.000636,0.013057,0.058886,0.010402,-0.000117
Forwarding,Floodlight,Star4,200,5,5,False,True,1.070783,0.819313,0.165662,0.027629,0.000803,0.013939,0.033380,0.009982,-0.000021
Forwarding,Floodlight,Star4,200,5,5,True,True,1.046901,0.783429,0.161939,0.025364,0.000682,0.012670,0.051750,0.010864,-0.000144
Forwarding,Floodlight,Star4,200,6,6,False,True,1.019318,0.774033,0.160492,0.026195,0.000619,0.013285,0.033520,0.011099,-0.000019
Forwarding,Floodlight,Star4,200,6,6,True,True,1.057520,0.769936,0.158549,0.028266,0.000699,0.012639,0.070330,0.016911,-0.000141
Forwarding,Floodlight,Star4,200,7,7,False,True,1.073942,0.810846,0.169899,0.026518,0.000650,0.013290,0.038523,0.014139,-0.000027
Forwarding,Floodlight,Star4,200,7,7,True,True,1.122296,0.824841,0.167013,0.028454,0.000715,0.013421,0.070958,0.016675,-0.000167
Forwarding,Floodlight,Star4,200,8,8,False,True,1.044050,0.789792,0.160213,0.023427,0.000634,0.013661,0.041058,0.015184,-0.000023
Forwarding,Floodlight,Star4,200,8,8,True,True,1.108496,0.813106,0.159294,0.027777,0.000776,0.013645,0.076488,0.017188,-0.000166
Forwarding,Floodlight,Star4,200,9,9,False,True,1.017440,0.768376,0.154583,0.026120,0.000581,0.013201,0.038518,0.015980,-0.000025
Forwarding,Floodlight,Star4,200,9,9,True,True,1.043125,0.758767,0.153262,0.023551,0.000674,0.013782,0.074496,0.018375,-0.000164
Forwarding,Floodlight,Star4,200,10,10,False,True,1.035290,0.780972,0.156476,0.024059,0.000679,0.012889,0.039209,0.020923,-0.000027
Forwarding,Floodlight,Star4,200,10,10,True,True,1.066415,0.769569,0.155787,0.024421,0.000705,0.012976,0.081620,0.021110,-0.000175
Forwarding,Floodlight,Star4,200,inf,inf,False,True,1.039172,0.765774,0.152334,0.020071,0.000633,0.012888,0.053577,0.033796,-0.000050
Forwarding,Floodlight,Star4,200,inf,inf,True,True,1.172574,0.810199,0.170027,0.022729,0.000937,0.035350,0.095139,0.037876,-0.000257
Forwarding-StarTopology8,Floodlight,Star8,200,0,0,False,True,11.079818,8.780195,2.188179,0.076250,0.004405,0.020310,0.009022,0.001370,-0.000028
Forwarding-StarTopology8,Floodlight,Star8,200,0,0,True,True,11.187464,8.903276,2.176344,0.073549,0.004291,0.019860,0.008634,0.001418,-0.000029
Forwarding-StarTopology8,Floodlight,Star8,200,1,1,False,True,11.275886,8.951170,2.206745,0.072887,0.004361,0.021347,0.010857,0.008427,-0.000032
Forwarding-StarTopology8,Floodlight,Star8,200,1,1,True,True,11.225219,8.947745,2.159806,0.072381,0.004441,0.021666,0.010719,0.008367,-0.000034
Forwarding-StarTopology8,Floodlight,Star8,200,2,2,False,True,11.468682,9.054862,2.292186,0.068966,0.005258,0.018315,0.012952,0.016050,-0.000037
Forwarding-StarTopology8,Floodlight,Star8,200,2,2,True,True,11.247950,8.918940,2.203018,0.071997,0.004391,0.019294,0.013799,0.016380,-0.000086
Forwarding-StarTopology8,Floodlight,Star8,200,3,3,False,True,11.384073,9.097019,2.159823,0.066296,0.004321,0.018132,0.014835,0.023552,-0.000037
Forwarding-StarTopology8,Floodlight,Star8,200,3,3,True,True,11.159470,8.862940,2.160992,0.067082,0.004428,0.018121,0.017655,0.027666,-0.000526
Forwarding-StarTopology8,Floodlight,Star8,200,4,4,False,True,11.304404,8.981522,2.183164,0.067061,0.004553,0.019106,0.018620,0.030272,-0.000045
Forwarding-StarTopology8,Floodlight,Star8,200,4,4,True,True,11.516492,9.202025,2.155631,0.068907,0.004319,0.019044,0.024640,0.040091,-0.001723
Forwarding-StarTopology8,Floodlight,Star8,200,5,5,False,True,11.186559,8.845023,2.188948,0.068362,0.004440,0.019249,0.021571,0.038848,-0.000065
Forwarding-StarTopology8,Floodlight,Star8,200,5,5,True,True,11.483789,9.156515,2.153582,0.067593,0.004401,0.022637,0.030962,0.046796,-0.001246
Forwarding-StarTopology8,Floodlight,Star8,200,6,6,False,True,11.260303,8.863133,2.241242,0.066892,0.004533,0.020599,0.022945,0.040846,-0.000052
Forwarding-StarTopology8,Floodlight,Star8,200,6,6,True,True,11.974840,9.497668,2.292642,0.067223,0.004399,0.022324,0.038478,0.050507,-0.001539
Forwarding-StarTopology8,Floodlight,Star8,200,7,7,False,True,11.259524,8.912127,2.186555,0.066054,0.004437,0.018332,0.025649,0.046238,-0.000070
Forwarding-StarTopology8,Floodlight,Star8,200,7,7,True,True,11.416892,9.059007,2.160367,0.074689,0.004358,0.020626,0.040395,0.055697,-0.001693
Forwarding-StarTopology8,Floodlight,Star8,200,8,8,False,True,11.231609,8.946559,2.111374,0.065037,0.004433,0.018705,0.029119,0.056263,-0.000058
Forwarding-StarTopology8,Floodlight,Star8,200,8,8,True,True,11.240056,8.869375,2.168912,0.065607,0.004251,0.018995,0.044941,0.066230,-0.001686
Forwarding-StarTopology8,Floodlight,Star8,200,9,9,False,True,11.139797,8.817298,2.141009,0.063477,0.005077,0.018882,0.031231,0.062686,-0.000073
Forwarding-StarTopology8,Floodlight,Star8,200,9,9,True,True,11.267075,8.818665,2.225937,0.064145,0.004990,0.021668,0.054449,0.075214,-0.001927
Forwarding-StarTopology8,Floodlight,Star8,200,10,10,False,True,11.175047,8.822836,2.157686,0.062619,0.004444,0.019185,0.034851,0.073282,-0.000081
Forwarding-StarTopology8,Floodlight,Star8,200,10,10,True,True,11.460196,9.079890,2.151918,0.060642,0.004537,0.019742,0.053225,0.087971,-0.002199
Forwarding-StarTopology8,Floodlight,Star8,200,inf,inf,False,True,11.512558,9.045066,2.165761,0.054558,0.004435,0.021361,0.066814,0.154394,-0.000109
Forwarding-StarTopology8,Floodlight,Star8,200,inf,inf,True,True,11.507964,8.980591,2.151561,0.053490,0.004465,0.025308,0.095451,0.190428,-0.006608
Forwarding,ONOS,Linear3,200,0,0,False,True,4.123965,2.581917,1.048187,0.194853,0.003488,0.017623,0.276750,0.001058,-0.000021
Forwarding,ONOS,Linear3,200,0,0,True,True,3.874893,2.593408,1.012398,0.115147,0.003830,0.019346,0.129593,0.001093,-0.000024
Forwarding,ONOS,Linear3,200,1,1,False,True,4.191600,2.570527,1.033852,0.161035,0.003599,0.018301,0.395523,0.008666,-0.000037
Forwarding,ONOS,Linear3,200,1,1,True,True,4.102675,2.713947,1.050494,0.113820,0.003812,0.018032,0.194516,0.007976,-0.000028
Forwarding,ONOS,Linear3,200,2,2,False,True,4.401024,2.580436,1.031540,0.158825,0.003623,0.018752,0.589080,0.018669,-0.000036
Forwarding,ONOS,Linear3,200,2,2,True,True,4.130416,2.686779,1.026176,0.100825,0.003663,0.019447,0.274946,0.018490,-0.000039
Forwarding,ONOS,Linear3,200,3,3,False,True,4.551819,2.631611,1.025058,0.155058,0.004135,0.019649,0.689324,0.026877,-0.000044
Forwarding,ONOS,Linear3,200,3,3,True,True,4.221734,2.712786,1.025091,0.111046,0.003636,0.020311,0.320894,0.027869,-0.000046
Forwarding,ONOS,Linear3,200,4,4,False,True,4.596223,2.608616,1.033147,0.146314,0.003632,0.019729,0.750418,0.034255,-0.000050
Forwarding,ONOS,Linear3,200,4,4,True,True,4.343201,2.801358,1.020185,0.110028,0.003777,0.021368,0.353029,0.033341,-0.000061
Forwarding,ONOS,Linear3,200,5,5,False,True,4.648268,2.597638,1.011305,0.146420,0.003539,0.017439,0.826602,0.045207,-0.000057
Forwarding,ONOS,Linear3,200,5,5,True,True,4.379128,2.759647,1.042520,0.109456,0.003563,0.018189,0.402663,0.042974,-0.000062
Forwarding,ONOS,Linear3,200,6,6,False,True,4.710200,2.592955,1.000064,0.140742,0.003578,0.017928,0.901258,0.053555,-0.000069
Forwarding,ONOS,Linear3,200,6,6,True,True,4.398974,2.763215,1.023224,0.107807,0.003370,0.017762,0.428691,0.054777,-0.000072
Forwarding,ONOS,Linear3,200,7,7,False,True,4.919041,2.594841,1.010608,0.141883,0.003677,0.018787,1.073195,0.075850,-0.000126
Forwarding,ONOS,Linear3,200,7,7,True,True,4.458893,2.771388,1.031543,0.099839,0.003596,0.018673,0.470626,0.063097,-0.000075
Forwarding,ONOS,Linear3,200,8,8,False,True,4.922194,2.685768,1.011918,0.137238,0.003747,0.019573,0.994081,0.069740,-0.000078
Forwarding,ONOS,Linear3,200,8,8,True,True,4.326667,2.740297,0.956093,0.101420,0.003588,0.019580,0.442098,0.063452,-0.000076
Forwarding,ONOS,Linear3,200,9,9,False,True,4.813670,2.602635,0.996416,0.139049,0.003710,0.021071,0.973969,0.076674,-0.000083
Forwarding,ONOS,Linear3,200,9,9,True,True,4.240791,2.621783,0.964013,0.099110,0.003894,0.019068,0.460697,0.072074,-0.000086
Forwarding,ONOS,Linear3,200,10,10,False,True,4.975479,2.673766,1.057761,0.132503,0.003551,0.017679,1.009131,0.080900,-0.000126
Forwarding,ONOS,Linear3,200,10,10,True,True,4.213216,2.596259,0.949666,0.095476,0.003445,0.018535,0.472649,0.077032,-0.000087
Forwarding,ONOS,Linear3,200,inf,inf,False,True,4.955194,2.683835,0.935423,0.102064,0.003675,0.019507,1.085707,0.124780,-0.000147
Forwarding,ONOS,Linear3,200,inf,inf,True,True,4.230532,2.602030,0.948873,0.032048,0.003355,0.018625,0.495137,0.130244,-0.000168
Forwarding,ONOS,Linear,200,0,0,False,True,1.010667,0.616229,0.248889,0.025105,0.001046,0.013827,0.105000,0.000501,-0.000013
Forwarding,ONOS,Linear,200,0,0,True,True,0.972882,0.610395,0.224194,0.024886,0.001081,0.013246,0.098526,0.000492,-0.000010
Forwarding,ONOS,Linear,200,1,1,False,True,1.011317,0.615198,0.230877,0.024567,0.001122,0.015208,0.121942,0.002330,-0.000015
Forwarding,ONOS,Linear,200,1,1,True,True,0.986468,0.603008,0.225061,0.023450,0.001515,0.013374,0.118046,0.001951,-0.000013
Forwarding,ONOS,Linear,200,2,2,False,True,1.049916,0.634759,0.234518,0.024931,0.001120,0.014944,0.135990,0.003578,-0.000018
Forwarding,ONOS,Linear,200,2,2,True,True,1.038247,0.637366,0.226618,0.020808,0.000995,0.013964,0.134713,0.003705,-0.000018
Forwarding,ONOS,Linear,200,3,3,False,True,1.044890,0.623133,0.226193,0.023057,0.001029,0.013706,0.152644,0.005049,-0.000021
Forwarding,ONOS,Linear,200,3,3,True,True,1.027669,0.606321,0.220690,0.021207,0.001555,0.014069,0.159223,0.004533,-0.000018
Forwarding,ONOS,Linear,200,4,4,False,True,1.106242,0.612108,0.230516,0.021486,0.001241,0.012778,0.219392,0.008638,-0.000026
Forwarding,ONOS,Linear,200,4,4,True,True,1.093142,0.601250,0.220388,0.019288,0.001066,0.014275,0.229212,0.007589,-0.000023
Forwarding,ONOS,Linear,200,5,5,False,True,1.134861,0.610071,0.226388,0.019290,0.001033,0.014759,0.254365,0.008883,-0.000026
Forwarding,ONOS,Linear,200,5,5,True,True,1.149981,0.622734,0.224753,0.018186,0.001077,0.013704,0.260257,0.009192,-0.000026
Forwarding,ONOS,Linear,200,6,6,False,True,1.148893,0.616581,0.219517,0.018746,0.000986,0.013314,0.268499,0.011167,-0.000031
Forwarding,ONOS,Linear,200,6,6,True,True,1.197822,0.639972,0.218416,0.018388,0.001145,0.015048,0.294021,0.010747,-0.000030
Forwarding,ONOS,Linear,200,7,7,False,True,1.185528,0.646231,0.223933,0.018956,0.000978,0.013886,0.270493,0.010978,-0.000029
Forwarding,ONOS,Linear,200,7,7,True,True,1.163768,0.619976,0.217156,0.017740,0.001045,0.014348,0.281801,0.011601,-0.000034
Forwarding,ONOS,Linear,200,8,8,False,True,1.131414,0.636298,0.222445,0.018440,0.001087,0.014019,0.226600,0.012440,-0.000032
Forwarding,ONOS,Linear,200,8,8,True,True,1.163572,0.632383,0.229601,0.017747,0.001034,0.014594,0.255015,0.013118,-0.000035
Forwarding,ONOS,Linear,200,9,9,False,True,1.105774,0.630695,0.226412,0.018778,0.001165,0.014986,0.200921,0.012736,-0.000033
Forwarding,ONOS,Linear,200,9,9,True,True,1.169014,0.659256,0.225119,0.018947,0.001182,0.015385,0.234994,0.014041,-0.000035
Forwarding,ONOS,Linear,200,10,10,False,True,1.100675,0.635306,0.220170,0.017445,0.000985,0.013505,0.199716,0.013455,-0.000037
Forwarding,ONOS,Linear,200,10,10,True,True,1.137092,0.632766,0.220554,0.018515,0.001033,0.014865,0.235509,0.013765,-0.000034
Forwarding,ONOS,Linear,200,inf,inf,False,True,1.073838,0.624427,0.212969,0.013604,0.001013,0.014575,0.189563,0.017576,-0.000049
Forwarding,ONOS,Linear,200,inf,inf,True,True,1.090166,0.609362,0.207865,0.012562,0.000945,0.013553,0.227775,0.018001,-0.000052
Forwarding,ONOS,Star,200,0,0,False,True,0.430172,0.265612,0.088453,0.019425,0.000345,0.012468,0.043434,0.000359,-0.000007
Forwarding,ONOS,Star,200,0,0,True,True,0.449516,0.265726,0.102289,0.019294,0.000348,0.014133,0.047316,0.000345,-0.000014
Forwarding,ONOS,Star,200,1,1,False,True,0.445642,0.266453,0.090119,0.019740,0.000379,0.013365,0.053801,0.001728,-0.000010
Forwarding,ONOS,Star,200,1,1,True,True,0.418489,0.258197,0.082049,0.014912,0.000348,0.011734,0.049394,0.001797,-0.000009
Forwarding,ONOS,Star,200,2,2,False,True,0.450506,0.266913,0.083051,0.018238,0.000374,0.012756,0.065964,0.003143,-0.000014
Forwarding,ONOS,Star,200,2,2,True,True,0.437694,0.259369,0.084106,0.014137,0.000459,0.012456,0.063715,0.003390,-0.000013
Forwarding,ONOS,Star,200,3,3,False,True,0.460097,0.254184,0.081723,0.017801,0.000373,0.012691,0.089031,0.004223,-0.000015
Forwarding,ONOS,Star,200,3,3,True,True,0.460017,0.261689,0.082698,0.012479,0.000294,0.012228,0.086257,0.004309,-0.000016
Forwarding,ONOS,Star,200,4,4,False,True,0.470129,0.251603,0.080111,0.016419,0.000354,0.012862,0.102489,0.006220,-0.000019
Forwarding,ONOS,Star,200,4,4,True,True,0.497535,0.270619,0.085223,0.012753,0.000337,0.013344,0.108604,0.006580,-0.000021
Forwarding,ONOS,Star,200,5,5,False,True,0.476698,0.257380,0.078770,0.015901,0.000311,0.013506,0.103672,0.007081,-0.000020
Forwarding,ONOS,Star,200,5,5,True,True,0.490066,0.267507,0.082010,0.014745,0.000340,0.012798,0.106495,0.006099,-0.000020
Forwarding,ONOS,Star,200,6,6,False,True,0.470518,0.251382,0.080282,0.016079,0.000335,0.013296,0.102556,0.006517,-0.000019
Forwarding,ONOS,Star,200,6,6,True,True,0.489963,0.273769,0.079090,0.011949,0.000309,0.012549,0.105795,0.006428,-0.000021
Forwarding,ONOS,Star,200,7,7,False,True,0.468457,0.247843,0.079166,0.016556,0.000354,0.013012,0.104869,0.006567,-0.000020
Forwarding,ONOS,Star,200,7,7,True,True,0.487453,0.262817,0.082679,0.012194,0.000336,0.013141,0.109029,0.007183,-0.000023
Forwarding,ONOS,Star,200,8,8,False,True,0.465361,0.249850,0.079913,0.015589,0.000323,0.012570,0.099582,0.007450,-0.000022
Forwarding,ONOS,Star,200,8,8,True,True,0.486925,0.265706,0.080819,0.012448,0.000354,0.013578,0.105205,0.008735,-0.000025
Forwarding,ONOS,Star,200,9,9,False,True,0.465833,0.253001,0.078493,0.015479,0.000325,0.012251,0.098479,0.007708,-0.000034
Forwarding,ONOS,Star,200,9,9,True,True,0.489995,0.268596,0.080825,0.012321,0.000337,0.013182,0.105485,0.009170,-0.000027
Forwarding,ONOS,Star,200,10,10,False,True,0.469035,0.249075,0.077114,0.013893,0.000464,0.012949,0.106605,0.008847,-0.000026
Forwarding,ONOS,Star,200,10,10,True,True,0.499993,0.274151,0.082168,0.011177,0.000345,0.011939,0.110313,0.009806,-0.000032
Forwarding,ONOS,Star,200,inf,inf,False,True,0.523118,0.266580,0.077984,0.011345,0.000302,0.013031,0.142944,0.010848,-0.000032
Forwarding,ONOS,Star,200,inf,inf,True,True,0.502103,0.259016,0.078282,0.009562,0.000309,0.013528,0.130173,0.011146,-0.000034
Forwarding Noinst,ONOS,Linear3,200,0,0,False,True,4.299097,2.804254,1.146641,0.128512,0.000753,0.017187,0.200567,0.001096,-0.000022
Forwarding Noinst,ONOS,Linear3,200,0,0,True,True,4.128451,2.790019,1.114676,0.095428,0.000657,0.017505,0.109163,0.000906,-0.000034
Forwarding Noinst,ONOS,Linear3,200,1,1,False,True,4.310363,2.792333,1.131110,0.102366,0.000663,0.018803,0.252582,0.012414,-0.000030
Forwarding Noinst,ONOS,Linear3,200,1,1,True,True,4.194643,2.808465,1.120981,0.094002,0.000834,0.017176,0.140562,0.012532,-0.000030
Forwarding Noinst,ONOS,Linear3,200,2,2,False,True,4.502744,2.861374,1.149471,0.096410,0.000684,0.016280,0.351138,0.027267,-0.000054
Forwarding Noinst,ONOS,Linear3,200,2,2,True,True,4.265284,2.852335,1.093252,0.093798,0.000680,0.016169,0.181921,0.027019,-0.000044
Forwarding Noinst,ONOS,Linear3,200,3,3,False,True,4.481187,2.818747,1.118351,0.089561,0.000677,0.015999,0.398600,0.039132,-0.000055
Forwarding Noinst,ONOS,Linear3,200,3,3,True,True,4.322189,2.819663,1.131419,0.093146,0.000674,0.017081,0.219498,0.040592,-0.000055
Forwarding Noinst,ONOS,Linear3,200,4,4,False,True,4.541264,2.818474,1.114134,0.088435,0.000710,0.016828,0.454774,0.047768,-0.000075
Forwarding Noinst,ONOS,Linear3,200,4,4,True,True,4.325883,2.809049,1.119309,0.091697,0.000669,0.016266,0.239833,0.048921,-0.000072
Forwarding Noinst,ONOS,Linear3,200,5,5,False,True,4.594383,2.818410,1.121218,0.088912,0.000687,0.016604,0.491533,0.056889,-0.000069
Forwarding Noinst,ONOS,Linear3,200,5,5,True,True,4.321850,2.789934,1.106781,0.091771,0.000671,0.017130,0.257010,0.058395,-0.000097
Forwarding Noinst,ONOS,Linear3,200,6,6,False,True,4.616781,2.794246,1.102509,0.091627,0.000752,0.017995,0.543228,0.066267,-0.000087
Forwarding Noinst,ONOS,Linear3,200,6,6,True,True,4.423555,2.843929,1.120304,0.088000,0.000680,0.017115,0.288183,0.065200,-0.000081
Forwarding Noinst,ONOS,Linear3,200,7,7,False,True,4.686890,2.821610,1.115470,0.088974,0.000737,0.016217,0.573390,0.070344,-0.000083
Forwarding Noinst,ONOS,Linear3,200,7,7,True,True,4.440918,2.826185,1.124325,0.092269,0.000655,0.017707,0.307223,0.072386,-0.000110
Forwarding Noinst,ONOS,Linear3,200,8,8,False,True,4.672024,2.788932,1.103420,0.084833,0.000644,0.018160,0.601440,0.074441,-0.000089
Forwarding Noinst,ONOS,Linear3,200,8,8,True,True,4.445909,2.860152,1.095457,0.085487,0.000694,0.017691,0.310021,0.076255,-0.000087
Forwarding Noinst,ONOS,Linear3,200,9,9,False,True,4.675192,2.789229,1.116783,0.080890,0.000681,0.016573,0.585503,0.085364,-0.000108
Forwarding Noinst,ONOS,Linear3,200,9,9,True,True,4.415489,2.794381,1.103562,0.083476,0.000683,0.017063,0.325179,0.090973,-0.000108
Forwarding Noinst,ONOS,Linear3,200,10,10,False,True,4.674572,2.778103,1.113564,0.082082,0.000675,0.016216,0.592987,0.090773,-0.000107
Forwarding Noinst,ONOS,Linear3,200,10,10,True,True,4.640837,2.939095,1.141167,0.085329,0.000707,0.016145,0.365546,0.092682,-0.000102
Forwarding Noinst,ONOS,Linear3,200,inf,inf,False,True,4.736899,2.842792,1.123313,0.081903,0.000677,0.015795,0.533078,0.139123,-0.000160
Forwarding Noinst,ONOS,Linear3,200,inf,inf,True,True,4.537199,2.790782,1.103510,0.083046,0.000660,0.016330,0.389196,0.153447,-0.000165
Forwarding Noinst,ONOS,Linear,200,0,0,False,True,0.880971,0.585303,0.155318,0.020608,0.000286,0.012854,0.106118,0.000413,-0.000010
Forwarding Noinst,ONOS,Linear,200,0,0,True,True,0.868640,0.590626,0.154122,0.018136,0.000257,0.012241,0.092755,0.000432,-0.000010
Forwarding Noinst,ONOS,Linear,200,1,1,False,True,0.864103,0.577311,0.149894,0.015083,0.000249,0.012409,0.107566,0.001518,-0.000012
Forwarding Noinst,ONOS,Linear,200,1,1,True,True,0.852151,0.577753,0.149556,0.016344,0.000260,0.012071,0.094528,0.001571,-0.000011
Forwarding Noinst,ONOS,Linear,200,2,2,False,True,0.886313,0.578872,0.150417,0.014231,0.000248,0.012366,0.126179,0.003923,-0.000016
Forwarding Noinst,ONOS,Linear,200,2,2,True,True,0.888424,0.597383,0.150154,0.015746,0.000247,0.012937,0.108152,0.003734,-0.000017
Forwarding Noinst,ONOS,Linear,200,3,3,False,True,0.922169,0.589729,0.152245,0.014879,0.000267,0.012270,0.147267,0.005421,-0.000020
Forwarding Noinst,ONOS,Linear,200,3,3,True,True,0.887175,0.578231,0.147827,0.014919,0.000251,0.011717,0.128989,0.005154,-0.000034
Forwarding Noinst,ONOS,Linear,200,4,4,False,True,0.944920,0.603992,0.155483,0.015706,0.000246,0.012478,0.151069,0.005851,-0.000022
Forwarding Noinst,ONOS,Linear,200,4,4,True,True,0.890871,0.581180,0.148212,0.014085,0.000246,0.011945,0.129290,0.005832,-0.000020
Forwarding Noinst,ONOS,Linear,200,5,5,False,True,0.947200,0.598314,0.146556,0.014051,0.000248,0.013206,0.167282,0.007458,-0.000023
Forwarding Noinst,ONOS,Linear,200,5,5,True,True,0.915485,0.579891,0.148565,0.013859,0.000246,0.011944,0.153265,0.007631,-0.000023
Forwarding Noinst,ONOS,Linear,200,6,6,False,True,0.944179,0.580972,0.147873,0.014234,0.000263,0.012400,0.179233,0.009116,-0.000025
Forwarding Noinst,ONOS,Linear,200,6,6,True,True,0.924740,0.584849,0.148919,0.013724,0.000291,0.012377,0.155485,0.009002,-0.000027
Forwarding Noinst,ONOS,Linear,200,7,7,False,True,0.962941,0.583839,0.145629,0.014521,0.000243,0.011925,0.193993,0.012709,-0.000032
Forwarding Noinst,ONOS,Linear,200,7,7,True,True,0.942346,0.580296,0.149318,0.014540,0.000253,0.012209,0.174960,0.010680,-0.000029
Forwarding Noinst,ONOS,Linear,200,8,8,False,True,0.988210,0.592335,0.148052,0.012922,0.000238,0.012190,0.209885,0.012486,-0.000041
Forwarding Noinst,ONOS,Linear,200,8,8,True,True,0.953443,0.580362,0.156186,0.013356,0.000253,0.012081,0.179044,0.012062,-0.000040
Forwarding Noinst,ONOS,Linear,200,9,9,False,True,0.992007,0.594337,0.147405,0.013804,0.000261,0.012599,0.210371,0.013136,-0.000033
Forwarding Noinst,ONOS,Linear,200,9,9,True,True,0.948333,0.578145,0.148155,0.013002,0.000263,0.012297,0.183522,0.012856,-0.000033
Forwarding Noinst,ONOS,Linear,200,10,10,False,True,1.004658,0.612122,0.148724,0.013156,0.000274,0.012141,0.204129,0.014015,-0.000035
Forwarding Noinst,ONOS,Linear,200,10,10,True,True,0.935360,0.578286,0.148582,0.012650,0.000275,0.012458,0.168796,0.014215,-0.000036
Forwarding Noinst,ONOS,Linear,200,inf,inf,False,True,0.961249,0.587790,0.146763,0.014215,0.000280,0.012648,0.182868,0.016578,-0.000042
Forwarding Noinst,ONOS,Linear,200,inf,inf,True,True,0.932135,0.579547,0.148411,0.012568,0.000241,0.011876,0.161957,0.017434,-0.000043
Forwarding Noinst,ONOS,Star,200,0,0,False,True,0.377404,0.248798,0.069173,0.012715,0.000042,0.012100,0.034202,0.000316,-0.000006
Forwarding Noinst,ONOS,Star,200,0,0,True,True,0.378473,0.257728,0.069203,0.011324,0.000041,0.011757,0.028039,0.000317,-0.000005
Forwarding Noinst,ONOS,Star,200,1,1,False,True,0.380641,0.251216,0.067572,0.009465,0.000042,0.012344,0.038767,0.001167,-0.000008
Forwarding Noinst,ONOS,Star,200,1,1,True,True,0.376049,0.251468,0.068772,0.009468,0.000041,0.012894,0.032177,0.001161,-0.000006
Forwarding Noinst,ONOS,Star,200,2,2,False,True,0.382453,0.250482,0.067560,0.009270,0.000046,0.012921,0.040284,0.001822,-0.000008
