App,Controller,Topology,Steps,rw_delta,ww_delta,alt_barr,data_deps,num_read,num_writes,num_ops,num_rw_time_edges,num_ww_time_edges,num_time_edges,num_harmful,num_commute,num_races,num_covered,num_per_pkt_races,num_per_pkt_inconsistent,num_per_pkt_inconsistent_covered,num_per_pkt_entry_version_race,num_per_pkt_inconsistent_no_repeat,num_versions,num_racing_versions
Forwarding,ONOS,BinTree1,200,2,2,True,True,334,138,472,702,0,702,103,17741,17844,9,49,25,2,22,19,103,0
Forwarding,ONOS,BinTree1,200,3,3,False,True,334,138,472,641,0,641,145,16098,16243,5,61,41,0,20,26,103,0
Forwarding,ONOS,BinTree1,200,3,3,True,True,334,138,472,657,0,657,148,17741,17889,12,63,36,3,24,22,103,0
Forwarding,ONOS,BinTree1,200,4,4,False,True,334,138,472,607,0,607,179,16098,16277,7,76,46,2,28,27,103,0
Forwarding,ONOS,BinTree1,200,4,4,True,True,334,138,472,623,0,623,182,17741,17923,14,78,41,5,32,23,103,0
Forwarding,ONOS,BinTree1,200,5,5,False,True,334,138,472,553,0,553,233,16098,16331,15,94,59,2,33,32,103,0
Forwarding,ONOS,BinTree1,200,5,5,True,True,334,138,472,569,0,569,236,17741,17977,26,96,52,7,37,27,103,0
Forwarding,ONOS,BinTree1,200,6,6,False,True,334,138,472,506,0,506,280,16098,16378,16,116,74,2,40,36,103,0
Forwarding,ONOS,BinTree1,200,6,6,True,True,334,138,472,522,0,522,283,17741,18024,35,118,64,10,44,30,103,0
Forwarding,ONOS,BinTree1,200,7,7,False,True,334,138,472,465,0,465,321,16098,16419,22,130,80,2,48,33,103,0
Forwarding,ONOS,BinTree1,200,7,7,True,True,334,138,472,480,0,480,325,17741,18066,42,132,68,12,52,26,103,0
Forwarding,ONOS,BinTree1,200,8,8,False,True,334,138,472,431,0,431,355,16098,16453,28,142,89,2,51,38,103,0
Forwarding,ONOS,BinTree1,200,8,8,True,True,334,138,472,446,0,446,359,17741,18100,44,144,79,10,55,33,103,0
Forwarding,ONOS,BinTree1,200,9,9,False,True,334,138,472,399,0,399,387,16098,16485,38,149,92,6,51,35,103,0
Forwarding,ONOS,BinTree1,200,9,9,True,True,334,138,472,411,0,411,394,17741,18135,46,151,82,10,59,30,103,0
Forwarding,ONOS,BinTree1,200,10,10,False,True,334,138,472,372,0,372,414,16098,16512,54,149,93,6,50,42,103,0
Forwarding,ONOS,BinTree1,200,10,10,True,True,334,138,472,380,0,380,425,17741,18166,47,151,83,10,58,37,103,0
Forwarding,ONOS,BinTree1,200,inf,inf,False,True,334,138,472,0,0,0,786,16098,16884,290,149,93,29,27,30,103,0
Forwarding,ONOS,BinTree1,200,inf,inf,True,True,334,138,472,0,0,0,805,17741,18546,47,151,83,10,58,25,103,0
Forwarding,ONOS,Mesh2,200,0,0,False,True,149,44,193,220,0,220,0,3328,3328,0,0,0,0,0,0,37,0
Forwarding,ONOS,Mesh2,200,0,0,True,True,149,44,193,226,0,226,0,3508,3508,0,0,0,0,0,0,37,0
Forwarding,ONOS,Mesh2,200,1,1,False,True,149,44,193,205,0,205,15,3328,3343,0,9,6,0,3,4,37,0
Forwarding,ONOS,Mesh2,200,1,1,True,True,149,44,193,211,0,211,15,3508,3523,4,9,3,3,3,3,37,0
Forwarding,ONOS,Mesh2,200,2,2,False,True,149,44,193,186,0,186,34,3328,3362,1,19,14,1,4,5,37,0
Forwarding,ONOS,Mesh2,200,2,2,True,True,149,44,193,192,0,192,34,3508,3542,10,19,9,6,4,4,37,0
Forwarding,ONOS,Mesh2,200,3,3,False,True,149,44,193,168,0,168,52,3328,3380,1,27,22,1,4,5,37,0
Forwarding,ONOS,Mesh2,200,3,3,True,True,149,44,193,174,0,174,52,3508,3560,14,27,14,9,4,4,37,0
Forwarding,ONOS,Mesh2,200,4,4,False,True,149,44,193,133,0,133,87,3328,3415,1,45,39,1,5,5,37,0
Forwarding,ONOS,Mesh2,200,4,4,True,True,149,44,193,139,0,139,87,3508,3595,22,45,27,14,4,4,37,0
Forwarding,ONOS,Mesh2,200,5,5,False,True,149,44,193,114,0,114,106,3328,3434,1,54,49,1,4,5,37,0
Forwarding,ONOS,Mesh2,200,5,5,True,True,149,44,193,120,0,120,106,3508,3614,24,54,35,15,4,4,37,0
Forwarding,ONOS,Mesh2,200,6,6,False,True,149,44,193,100,0,100,120,3328,3448,1,60,57,1,2,5,37,0
Forwarding,ONOS,Mesh2,200,6,6,True,True,149,44,193,106,0,106,120,3508,3628,26,60,41,17,2,4,37,0
Forwarding,ONOS,Mesh2,200,7,7,False,True,149,44,193,93,0,93,127,3328,3455,1,64,60,1,3,5,37,0
Forwarding,ONOS,Mesh2,200,7,7,True,True,149,44,193,99,0,99,127,3508,3635,27,64,43,18,3,4,37,0
Forwarding,ONOS,Mesh2,200,8,8,False,True,149,44,193,73,0,73,147,3328,3475,1,74,70,1,3,5,37,0
Forwarding,ONOS,Mesh2,200,8,8,True,True,149,44,193,79,0,79,147,3508,3655,31,74,50,21,3,4,37,0
Forwarding,ONOS,Mesh2,200,9,9,False,True,149,44,193,66,0,66,154,3328,3482,3,76,73,1,2,6,37,0
Forwarding,ONOS,Mesh2,200,9,9,True,True,149,44,193,70,0,70,156,3508,3664,31,76,53,21,2,5,37,0
Forwarding,ONOS,Mesh2,200,10,10,False,True,149,44,193,64,0,64,156,3328,3484,5,76,73,1,2,7,37,0
Forwarding,ONOS,Mesh2,200,10,10,True,True,149,44,193,67,0,67,159,3508,3667,31,76,53,21,2,6,37,0
Forwarding,ONOS,Mesh2,200,inf,inf,False,True,149,44,193,0,0,0,220,3328,3548,67,76,73,3,0,5,37,0
Forwarding,ONOS,Mesh2,200,inf,inf,True,True,149,44,193,0,0,0,226,3508,3734,31,76,53,21,2,4,37,0
Forwarding,ONOS,Star2,200,0,0,False,True,71,18,89,173,0,173,0,1163,1163,0,0,0,0,0,0,5,0
Forwarding,ONOS,Star2,200,0,0,True,True,71,18,89,179,0,179,0,1214,1214,0,0,0,0,0,0,5,0
Forwarding,ONOS,Star2,200,1,1,False,True,71,18,89,151,0,151,22,1163,1185,16,13,0,12,1,0,5,0
Forwarding,ONOS,Star2,200,1,1,True,True,71,18,89,155,0,155,24,1214,1238,14,13,0,10,3,0,5,0
Forwarding,ONOS,Star2,200,2,2,False,True,71,18,89,127,0,127,46,1163,1209,32,27,0,22,5,0,5,0
Forwarding,ONOS,Star2,200,2,2,True,True,71,18,89,131,0,131,48,1214,1262,30,27,0,20,7,0,5,0
Forwarding,ONOS,Star2,200,3,3,False,True,71,18,89,108,0,108,65,1163,1228,38,42,0,26,16,0,5,0
Forwarding,ONOS,Star2,200,3,3,True,True,71,18,89,110,0,110,69,1214,1283,41,42,0,26,16,0,5,0
Forwarding,ONOS,Star2,200,4,4,False,True,71,18,89,89,0,89,84,1163,1247,46,53,0,31,22,0,5,0
Forwarding,ONOS,Star2,200,4,4,True,True,71,18,89,91,0,91,88,1214,1302,49,53,0,31,22,0,5,0
Forwarding,ONOS,Star2,200,5,5,False,True,71,18,89,85,0,85,88,1163,1251,49,55,0,33,22,0,5,0
Forwarding,ONOS,Star2,200,5,5,True,True,71,18,89,87,0,87,92,1214,1306,52,55,0,33,22,0,5,0
Forwarding,ONOS,Star2,200,6,6,False,True,71,18,89,84,0,84,89,1163,1252,50,56,0,34,22,0,5,0
Forwarding,ONOS,Star2,200,6,6,True,True,71,18,89,86,0,86,93,1214,1307,53,56,0,34,22,0,5,0
Forwarding,ONOS,Star2,200,7,7,False,True,71,18,89,78,0,78,95,1163,1258,53,59,0,36,23,0,5,0
Forwarding,ONOS,Star2,200,7,7,True,True,71,18,89,80,0,80,99,1214,1313,56,59,0,36,23,0,5,0
Forwarding,ONOS,Star2,200,8,8,False,True,71,18,89,67,0,67,106,1163,1269,58,66,0,39,27,0,5,0
Forwarding,ONOS,Star2,200,8,8,True,True,71,18,89,67,0,67,112,1214,1326,61,66,0,39,27,0,5,0
Forwarding,ONOS,Star2,200,9,9,False,True,71,18,89,58,0,58,115,1163,1278,63,70,0,42,28,0,5,0
Forwarding,ONOS,Star2,200,9,9,True,True,71,18,89,58,0,58,121,1214,1335,66,70,0,42,28,0,5,0
Forwarding,ONOS,Star2,200,10,10,False,True,71,18,89,36,0,36,137,1163,1300,84,71,0,53,18,0,5,0
Forwarding,ONOS,Star2,200,10,10,True,True,71,18,89,36,0,36,143,1214,1357,87,71,0,53,18,0,5,0
Forwarding,ONOS,Star2,200,inf,inf,False,True,71,18,89,0,0,0,173,1163,1336,120,71,0,70,1,0,5,0
Forwarding,ONOS,Star2,200,inf,inf,True,True,71,18,89,0,0,0,179,1214,1393,123,71,0,70,1,0,5,0
Forwarding Noinst,ONOS,BinTree1,200,0,0,False,True,378,146,524,875,0,875,0,20722,20722,0,0,0,0,0,0,93,0
Forwarding Noinst,ONOS,BinTree1,200,0,0,True,True,378,146,524,876,0,876,0,21133,21133,0,0,0,0,0,0,93,0
Forwarding Noinst,ONOS,BinTree1,200,1,1,False,True,378,146,524,806,0,806,69,20722,20791,0,37,12,0,25,10,93,0
Forwarding Noinst,ONOS,BinTree1,200,1,1,True,True,378,146,524,806,0,806,70,21133,21203,0,37,12,0,25,10,93,0
Forwarding Noinst,ONOS,BinTree1,200,2,2,False,True,378,146,524,715,0,715,160,20722,20882,7,66,30,7,29,19,93,0
Forwarding Noinst,ONOS,BinTree1,200,2,2,True,True,378,146,524,715,0,715,161,21133,21294,0,66,30,0,36,19,93,0
Forwarding Noinst,ONOS,BinTree1,200,3,3,False,True,378,146,524,639,0,639,236,20722,20958,8,90,47,8,35,20,93,0
Forwarding Noinst,ONOS,BinTree1,200,3,3,True,True,378,146,524,639,0,639,237,21133,21370,0,90,47,0,43,20,93,0
Forwarding Noinst,ONOS,BinTree1,200,4,4,False,True,378,146,524,590,0,590,285,20722,21007,12,105,60,8,37,22,93,0
Forwarding Noinst,ONOS,BinTree1,200,4,4,True,True,378,146,524,590,0,590,286,21133,21419,0,105,60,0,45,22,93,0
Forwarding Noinst,ONOS,BinTree1,200,5,5,False,True,378,146,524,553,0,553,322,20722,21044,15,116,70,8,38,23,93,0
Forwarding Noinst,ONOS,BinTree1,200,5,5,True,True,378,146,524,553,0,553,323,21133,21456,0,116,70,0,46,23,93,0
Forwarding Noinst,ONOS,BinTree1,200,6,6,False,True,378,146,524,508,0,508,367,20722,21089,23,128,81,8,39,25,93,0
Forwarding Noinst,ONOS,BinTree1,200,6,6,True,True,378,146,524,508,0,508,368,21133,21501,0,128,81,0,47,25,93,0
Forwarding Noinst,ONOS,BinTree1,200,7,7,False,True,378,146,524,478,0,478,397,20722,21119,24,138,89,8,41,24,93,0
Forwarding Noinst,ONOS,BinTree1,200,7,7,True,True,378,146,524,478,0,478,398,21133,21531,0,138,89,0,49,24,93,0
Forwarding Noinst,ONOS,BinTree1,200,8,8,False,True,378,146,524,449,0,449,426,20722,21148,30,147,97,10,40,26,93,0
Forwarding Noinst,ONOS,BinTree1,200,8,8,True,True,378,146,524,449,0,449,427,21133,21560,0,147,97,0,50,26,93,0
Forwarding Noinst,ONOS,BinTree1,200,9,9,False,True,378,146,524,391,0,391,484,20722,21206,41,156,102,13,41,31,93,0
Forwarding Noinst,ONOS,BinTree1,200,9,9,True,True,378,146,524,391,0,391,485,21133,21618,0,156,102,0,54,31,93,0
Forwarding Noinst,ONOS,BinTree1,200,10,10,False,True,378,146,524,355,0,355,520,20722,21242,49,160,106,15,39,33,93,0
Forwarding Noinst,ONOS,BinTree1,200,10,10,True,True,378,146,524,355,0,355,521,21133,21654,0,160,106,0,54,33,93,0
Forwarding Noinst,ONOS,BinTree1,200,inf,inf,False,True,378,146,524,0,0,0,875,20722,21597,119,161,106,24,31,24,93,0
Forwarding Noinst,ONOS,BinTree1,200,inf,inf,True,True,378,146,524,0,0,0,876,21133,22009,0,161,106,0,55,24,93,0
Forwarding Noinst,ONOS,Mesh2,200,0,0,False,True,159,32,191,232,0,232,0,2474,2474,0,0,0,0,0,0,36,0
Forwarding Noinst,ONOS,Mesh2,200,0,0,True,True,159,32,191,232,0,232,0,2552,2552,0,0,0,0,0,0,36,0
Forwarding Noinst,ONOS,Mesh2,200,1,1,False,True,159,32,191,219,0,219,13,2474,2487,0,7,4,0,3,2,36,0
Forwarding Noinst,ONOS,Mesh2,200,1,1,True,True,159,32,191,219,0,219,13,2552,2565,0,7,4,0,3,2,36,0
Forwarding Noinst,ONOS,Mesh2,200,2,2,False,True,159,32,191,190,0,190,42,2474,2516,0,21,16,0,5,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,2,2,True,True,159,32,191,190,0,190,42,2552,2594,0,21,16,0,5,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,3,3,False,True,159,32,191,168,0,168,64,2474,2538,0,30,27,0,3,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,3,3,True,True,159,32,191,168,0,168,64,2552,2616,0,30,27,0,3,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,4,4,False,True,159,32,191,159,0,159,73,2474,2547,0,34,32,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,4,4,True,True,159,32,191,159,0,159,73,2552,2625,0,34,32,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,5,5,False,True,159,32,191,137,0,137,95,2474,2569,0,45,43,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,5,5,True,True,159,32,191,137,0,137,95,2552,2647,0,45,43,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,6,6,False,True,159,32,191,119,0,119,113,2474,2587,0,55,51,0,4,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,6,6,True,True,159,32,191,119,0,119,113,2552,2665,0,55,51,0,4,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,7,7,False,True,159,32,191,95,0,95,137,2474,2611,0,66,64,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,7,7,True,True,159,32,191,95,0,95,137,2552,2689,0,66,64,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,8,8,False,True,159,32,191,82,0,82,150,2474,2624,0,73,70,0,3,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,8,8,True,True,159,32,191,82,0,82,150,2552,2702,0,73,70,0,3,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,9,9,False,True,159,32,191,72,0,72,160,2474,2634,0,76,74,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,9,9,True,True,159,32,191,72,0,72,160,2552,2712,0,76,74,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,10,10,False,True,159,32,191,59,0,59,173,2474,2647,5,80,78,0,2,7,36,0
Forwarding Noinst,ONOS,Mesh2,200,10,10,True,True,159,32,191,59,0,59,173,2552,2725,0,80,78,0,2,7,36,0
Forwarding Noinst,ONOS,Mesh2,200,inf,inf,False,True,159,32,191,0,0,0,232,2474,2706,64,80,78,0,2,4,36,0
Forwarding Noinst,ONOS,Mesh2,200,inf,inf,True,True,159,32,191,0,0,0,232,2552,2784,0,80,78,0,2,4,36,0
Forwarding Noinst,ONOS,Star2,200,0,0,False,True,74,16,90,120,0,120,0,1148,1148,0,0,0,0,0,0,5,0
Forwarding Noinst,ONOS,Star2,200,0,0,True,True,74,16,90,120,0,120,0,1184,1184,0,0,0,0,0,0,5,0
Forwarding Noinst,ONOS,Star2,200,1,1,False,True,74,16,90,110,0,110,10,1148,1158,0,10,0,0,10,0,5,0
Forwarding Noinst,ONOS,Star2,200,1,1,True,True,74,16,90,110,0,110,10,1184,1194,0,10,0,0,10,0,5,0
Forwarding Noinst,ONOS,Star2,200,2,2,False,True,74,16,90,101,0,101,19,1148,1167,0,17,0,0,17,0,5,0
Forwarding Noinst,ONOS,Star2,200,2,2,True,True,74,16,90,101,0,101,19,1184,1203,0,17,0,0,17,0,5,0
Forwarding Noinst,ONOS,Star2,200,3,3,False,True,74,16,90,88,0,88,32,1148,1180,0,28,0,0,28,0,5,0
Forwarding Noinst,ONOS,Star2,200,3,3,True,True,74,16,90,88,0,88,32,1184,1216,0,28,0,0,28,0,5,0
Forwarding Noinst,ONOS,Star2,200,4,4,False,True,74,16,90,83,0,83,37,1148,1185,0,33,0,0,33,0,5,0
Forwarding Noinst,ONOS,Star2,200,4,4,True,True,74,16,90,83,0,83,37,1184,1221,0,33,0,0,33,0,5,0
Forwarding Noinst,ONOS,Star2,200,5,5,False,True,74,16,90,76,0,76,44,1148,1192,0,40,0,0,40,0,5,0
Forwarding Noinst,ONOS,Star2,200,5,5,True,True,74,16,90,76,0,76,44,1184,1228,0,40,0,0,40,0,5,0
Forwarding Noinst,ONOS,Star2,200,6,6,False,True,74,16,90,66,0,66,54,1148,1202,0,50,0,0,50,0,5,0
Forwarding Noinst,ONOS,Star2,200,6,6,True,True,74,16,90,66,0,66,54,1184,1238,0,50,0,0,50,0,5,0
Forwarding Noinst,ONOS,Star2,200,7,7,False,True,74,16,90,55,0,55,65,1148,1213,0,61,0,0,61,0,5,0
Forwarding Noinst,ONOS,Star2,200,7,7,True,True,74,16,90,55,0,55,65,1184,1249,0,61,0,0,61,0,5,0
Forwarding Noinst,ONOS,Star2,200,8,8,False,True,74,16,90,47,0,47,73,1148,1221,0,69,0,0,69,0,5,0
Forwarding Noinst,ONOS,Star2,200,8,8,True,True,74,16,90,47,0,47,73,1184,1257,0,69,0,0,69,0,5,0
Forwarding Noinst,ONOS,Star2,200,9,9,False,True,74,16,90,38,0,38,82,1148,1230,2,74,0,2,72,0,5,0
Forwarding Noinst,ONOS,Star2,200,9,9,True,True,74,16,90,38,0,38,82,1184,1266,0,74,0,0,74,0,5,0
Forwarding Noinst,ONOS,Star2,200,10,10,False,True,74,16,90,33,0,33,87,1148,1235,7,74,0,7,67,0,5,0
Forwarding Noinst,ONOS,Star2,200,10,10,True,True,74,16,90,33,0,33,87,1184,1271,0,74,0,0,74,0,5,0
Forwarding Noinst,ONOS,Star2,200,inf,inf,False,True,74,16,90,0,0,0,120,1148,1268,40,74,0,40,34,0,5,0
Forwarding Noinst,ONOS,Star2,200,inf,inf,True,True,74,16,90,0,0,0,120,1184,1304,0,74,0,0,74,0,5,0
LearningSwitch,Floodlight,BinTree1,200,0,0,False,True,406,59,465,1050,22,1072,0,7475,7475,0,0,0,0,0,0,48,0
LearningSwitch,Floodlight,BinTree1,200,0,0,True,True,406,59,465,1086,68,1154,0,7475,7475,0,0,0,0,0,0,48,0
LearningSwitch,Floodlight,BinTree1,200,1,1,False,True,406,59,465,979,22,1001,71,7475,7546,0,29,14,0,15,14,48,0
LearningSwitch,Floodlight,BinTree1,200,1,1,True,True,406,59,465,1015,68,1083,71,7475,7546,0,29,14,0,15,14,48,0
LearningSwitch,Floodlight,BinTree1,200,2,2,False,True,406,59,465,938,16,954,118,7475,7593,0,42,20,0,22,16,48,6
LearningSwitch,Floodlight,BinTree1,200,2,2,True,True,406,59,465,974,62,1036,118,7475,7593,0,42,20,0,22,16,48,6
LearningSwitch,Floodlight,BinTree1,200,3,3,False,True,406,59,465,882,10,892,180,7475,7655,0,59,33,0,26,19,48,10
LearningSwitch,Floodlight,BinTree1,200,3,3,True,True,406,59,465,910,46,956,198,7475,7673,0,61,33,0,28,21,48,15
LearningSwitch,Floodlight,BinTree1,200,4,4,False,True,406,59,465,842,10,852,220,7475,7695,2,70,37,2,31,18,48,10
LearningSwitch,Floodlight,BinTree1,200,4,4,True,True,406,59,465,870,36,906,248,7475,7723,0,72,37,0,35,20,48,20
LearningSwitch,Floodlight,BinTree1,200,5,5,False,True,406,59,465,780,10,790,282,7475,7757,18,88,43,2,43,25,48,10
LearningSwitch,Floodlight,BinTree1,200,5,5,True,True,406,59,465,802,28,830,324,7475,7799,0,90,43,0,47,23,48,24
LearningSwitch,Floodlight,BinTree1,200,6,6,False,True,406,59,465,725,10,735,337,7475,7812,34,97,50,4,43,26,48,10
LearningSwitch,Floodlight,BinTree1,200,6,6,True,True,406,59,465,744,28,772,382,7475,7857,0,99,50,0,49,25,48,24
LearningSwitch,Floodlight,BinTree1,200,7,7,False,True,406,59,465,684,8,692,380,7475,7855,40,112,58,7,47,25,48,12
LearningSwitch,Floodlight,BinTree1,200,7,7,True,True,406,59,465,701,20,721,433,7475,7908,0,114,58,0,56,26,48,29
LearningSwitch,Floodlight,BinTree1,200,8,8,False,True,406,59,465,640,8,648,424,7475,7899,60,118,64,8,46,28,48,12
LearningSwitch,Floodlight,BinTree1,200,8,8,True,True,406,59,465,656,20,676,478,7475,7953,0,119,64,0,55,27,48,29
LearningSwitch,Floodlight,BinTree1,200,9,9,False,True,406,59,465,585,8,593,479,7475,7954,74,123,70,8,45,30,48,12
LearningSwitch,Floodlight,BinTree1,200,9,9,True,True,406,59,465,601,20,621,533,7477,8010,0,124,70,0,54,27,48,29
LearningSwitch,Floodlight,BinTree1,200,10,10,False,True,406,59,465,555,8,563,509,7475,7984,82,126,71,10,45,32,48,12
LearningSwitch,Floodlight,BinTree1,200,10,10,True,True,406,59,465,570,16,586,568,7477,8045,0,127,71,0,56,30,48,31
LearningSwitch,Floodlight,BinTree1,200,inf,inf,False,True,406,59,465,0,0,0,1072,7475,8547,343,178,115,56,7,27,48,18
LearningSwitch,Floodlight,BinTree1,200,inf,inf,True,True,406,59,465,0,0,0,1154,7475,8629,0,178,115,0,63,20,48,41
LearningSwitch,Floodlight,Star2,200,0,0,False,True,70,7,77,271,0,271,0,223,223,0,0,0,0,0,0,5,0
LearningSwitch,Floodlight,Star2,200,0,0,True,True,70,7,77,274,6,280,0,223,223,0,0,0,0,0,0,5,0
LearningSwitch,Floodlight,Star2,200,1,1,False,True,70,7,77,247,0,247,24,223,247,0,10,0,0,10,0,5,0
LearningSwitch,Floodlight,Star2,200,1,1,True,True,70,7,77,250,6,256,24,223,247,0,10,0,0,10,0,5,0
LearningSwitch,Floodlight,Star2,200,2,2,False,True,70,7,77,227,0,227,44,223,267,0,18,0,0,18,0,5,0
LearningSwitch,Floodlight,Star2,200,2,2,True,True,70,7,77,230,6,236,44,223,267,0,18,0,0,18,0,5,0
LearningSwitch,Floodlight,Star2,200,3,3,False,True,70,7,77,205,0,205,66,223,289,3,22,0,3,19,0,5,0
LearningSwitch,Floodlight,Star2,200,3,3,True,True,70,7,77,205,0,205,75,223,298,0,22,0,0,22,0,5,3
LearningSwitch,Floodlight,Star2,200,4,4,False,True,70,7,77,202,0,202,69,223,292,6,22,0,6,16,0,5,0
LearningSwitch,Floodlight,Star2,200,4,4,True,True,70,7,77,202,0,202,78,223,301,0,22,0,0,22,0,5,3
LearningSwitch,Floodlight,Star2,200,5,5,False,True,70,7,77,186,0,186,85,223,308,16,24,0,16,8,0,5,0
LearningSwitch,Floodlight,Star2,200,5,5,True,True,70,7,77,186,0,186,94,223,317,0,24,0,0,24,0,5,3
LearningSwitch,Floodlight,Star2,200,6,6,False,True,70,7,77,174,0,174,97,223,320,16,28,0,16,12,0,5,0
LearningSwitch,Floodlight,Star2,200,6,6,True,True,70,7,77,174,0,174,106,223,329,0,28,0,0,28,0,5,3
LearningSwitch,Floodlight,Star2,200,7,7,False,True,70,7,77,155,0,155,116,223,339,17,35,0,17,18,0,5,0
LearningSwitch,Floodlight,Star2,200,7,7,True,True,70,7,77,155,0,155,125,223,348,0,35,0,0,35,0,5,3
LearningSwitch,Floodlight,Star2,200,8,8,False,True,70,7,77,144,0,144,127,223,350,22,36,0,22,14,0,5,0
LearningSwitch,Floodlight,Star2,200,8,8,True,True,70,7,77,144,0,144,136,223,359,0,36,0,0,36,0,5,3
LearningSwitch,Floodlight,Star2,200,9,9,False,True,70,7,77,120,0,120,151,223,374,27,43,0,27,16,0,5,0
LearningSwitch,Floodlight,Star2,200,9,9,True,True,70,7,77,120,0,120,160,223,383,0,43,0,0,43,0,5,3
LearningSwitch,Floodlight,Star2,200,10,10,False,True,70,7,77,105,0,105,166,223,389,30,47,0,30,17,0,5,0
LearningSwitch,Floodlight,Star2,200,10,10,True,True,70,7,77,105,0,105,175,223,398,0,47,0,0,47,0,5,3
LearningSwitch,Floodlight,Star2,200,inf,inf,False,True,70,7,77,0,0,0,271,223,494,64,70,0,64,6,0,5,0
LearningSwitch,Floodlight,Star2,200,inf,inf,True,True,70,7,77,0,0,0,280,223,503,0,70,0,0,70,0,5,3
LearningSwitch,POX EEL,BinTree1,200,0,0,False,True,183,76,259,288,0,288,0,5032,5032,0,0,0,0,0,0,81,0
LearningSwitch,POX EEL,BinTree1,200,0,0,True,True,183,76,259,334,73,407,0,5032,5032,0,0,0,0,0,0,81,0
LearningSwitch,POX EEL,BinTree1,200,1,1,False,True,183,76,259,263,0,263,25,5032,5057,0,11,9,0,2,9,81,0
LearningSwitch,POX EEL,BinTree1,200,1,1,True,True,183,76,259,309,73,382,25,5032,5057,0,11,9,0,2,9,81,0
LearningSwitch,POX EEL,BinTree1,200,2,2,False,True,183,76,259,239,0,239,49,5032,5081,0,22,13,0,9,13,81,0
LearningSwitch,POX EEL,BinTree1,200,2,2,True,True,183,76,259,285,73,358,49,5032,5081,0,22,13,0,9,13,81,0
LearningSwitch,POX EEL,BinTree1,200,3,3,False,True,183,76,259,221,0,221,67,5032,5099,0,29,17,0,12,17,81,0
LearningSwitch,POX EEL,BinTree1,200,3,3,True,True,183,76,259,266,69,335,72,5032,5104,0,30,17,0,13,17,81,2
LearningSwitch,POX EEL,BinTree1,200,4,4,False,True,183,76,259,201,0,201,87,5032,5119,0,35,22,0,13,19,81,0
LearningSwitch,POX EEL,BinTree1,200,4,4,True,True,183,76,259,236,59,295,112,5032,5144,0,40,25,0,15,22,81,12
LearningSwitch,POX EEL,BinTree1,200,5,5,False,True,183,76,259,188,0,188,100,5032,5132,1,38,27,0,11,22,81,0
LearningSwitch,POX EEL,BinTree1,200,5,5,True,True,183,76,259,221,52,273,134,5032,5166,0,43,30,0,13,24,81,18
LearningSwitch,POX EEL,BinTree1,200,6,6,False,True,183,76,259,163,0,163,125,5032,5157,5,43,31,0,12,26,81,0
LearningSwitch,POX EEL,BinTree1,200,6,6,True,True,183,76,259,192,49,241,166,5032,5198,0,49,34,0,15,28,81,21
LearningSwitch,POX EEL,BinTree1,200,7,7,False,True,183,76,259,157,0,157,131,5032,5163,8,44,32,0,12,27,81,0
LearningSwitch,POX EEL,BinTree1,200,7,7,True,True,183,76,259,182,46,228,179,5032,5211,0,50,36,0,14,29,81,24
LearningSwitch,POX EEL,BinTree1,200,8,8,False,True,183,76,259,143,0,143,145,5032,5177,12,47,34,0,13,28,81,0
LearningSwitch,POX EEL,BinTree1,200,8,8,True,True,183,76,259,168,46,214,193,5032,5225,0,53,38,0,15,29,81,24
LearningSwitch,POX EEL,BinTree1,200,9,9,False,True,183,76,259,138,0,138,150,5032,5182,12,48,36,0,12,29,81,0
LearningSwitch,POX EEL,BinTree1,200,9,9,True,True,183,76,259,163,44,207,200,5032,5232,0,54,40,0,14,30,81,26
LearningSwitch,POX EEL,BinTree1,200,10,10,False,True,183,76,259,125,0,125,163,5032,5195,20,50,37,0,13,31,81,0
LearningSwitch,POX EEL,BinTree1,200,10,10,True,True,183,76,259,148,43,191,216,5032,5248,0,56,41,0,15,31,81,27
LearningSwitch,POX EEL,BinTree1,200,inf,inf,False,True,183,76,259,0,0,0,288,5032,5320,90,65,48,4,13,32,81,0
LearningSwitch,POX EEL,BinTree1,200,inf,inf,True,True,183,76,259,0,0,0,407,5032,5439,0,76,55,0,21,29,81,68
LearningSwitch,POX EEL,BinTree2,200,0,0,False,True,663,487,1150,729,0,729,0,61337,61337,0,0,0,0,0,0,508,0
LearningSwitch,POX EEL,BinTree2,200,0,0,True,True,663,487,1150,1034,480,1514,0,61337,61337,0,0,0,0,0,0,508,0
